00063,000_062,-2386425.000,3129435.000,-2410425.000,3105435.000,-2362425.000,3153435.000,-128.077429927071,47.4985198830895,-7,-19.33957133
00064,000_063,-2386425.000,3177435.000,-2410425.000,3153435.000,-2362425.000,3201435.000,-128.288388986128,47.9086319196744,-7,-19.46675913
00065,000_064,-2386425.000,3225435.000,-2410425.000,3201435.000,-2362425.000,3249435.000,-128.502031488127,48.3190400717702,-7,-19.59556478
00066,000_065,-2386425.000,3273435.000,-2410425.000,3249435.000,-2362425.000,3297435.000,-128.718406760478,48.7297734361747,-7,-19.72601804
00067,000_066,-2386425.000,3321435.000,-2410425.000,3297435.000,-2362425.000,3345435.000,-128.937565287267,49.1408620022004,-7,-19.85814932
00068,000_067,-2386425.000,3369435.000,-2410425.000,3345435.000,-2362425.000,3393435.000,-129.159558741291,49.5523367038776,-7,-19.99198979
00069,001_000,-2338425.000,153435.000,-2362425.000,129435.000,-2314425.000,177435.000,-118.313843019331,21.8715819916555,-8,-13.45307774
00070,001_001,-2338425.000,201435.000,-2362425.000,177435.000,-2314425.000,225435.000,-118.419918981723,22.3025966252717,-8,-13.51703124
00071,001_002,-2338425.000,249435.000,-2362425.000,225435.000,-2314425.000,273435.000,-118.526989245851,22.7327834151243,0,-13.58158419
00072,001_003,-2338425.000,297435.000,-2362425.000,273435.000,-2314425.000,321435.000,-118.635067581973,23.162158862706,-6,-13.64674492
00073,001_004,-2338425.000,345435.000,-2362425.000,321435.000,-2314425.000,369435.000,-118.744168010433,23.5907393549926,-6,-13.71252187
00074,001_005,-2338425.000,393435.000,-2362425.000,369435.000,-2314425.000,417435.000,-118.854304807239,24.0185411720524,-6,-13.77892365
00075,001_006,-2338425.000,441435.000,-2362425.000,417435.000,-2314425.000,465435.000,-118.965492509774,24.4455804946085,-6,-13.84595903
00076,001_007,-2338425.000,489435.000,-2362425.000,465435.000,-2314425.000,513435.000,-119.077745922668,24.8718734115655,-6,-13.91363692
00077,001_008,-2338425.000,537435.000,-2362425.000,513435.000,-2314425.000,561435.000,-119.191080123819,25.2974359275074,-7,-13.98196642
00078,001_009,-2338425.000,585435.000,-2362425.000,561435.000,-2314425.000,609435.000,-119.305510470572,25.722283970181,-7,-14.05095680
00079,001_010,-2338425.000,633435.000,-2362425.000,609435.000,-2314425.000,657435.000,-119.421052606066,26.1464333979709,-7,-14.12061747
00080,001_011,-2338425.000,681435.000,-2362425.000,657435.000,-2314425.000,705435.000,-119.537722465747,26.5699000073782,-7,-14.19095805
00081,001_012,-2338425.000,729435.000,-2362425.000,705435.000,-2314425.000,753435.000,-119.655536284052,26.992699540513,-7,-14.26198833
00082,001_013,-2338425.000,777435.000,-2362425.000,753435.000,-2314425.000,801435.000,-119.774510601284,27.4148476926104,-7,-14.33371827
00083,001_014,-2338425.000,825435.000,-2362425.000,801435.000,-2314425.000,849435.000,-119.894662270653,27.8363601195813,-7,-14.40615805
00084,001_015,-2338425.000,873435.000,-2362425.000,849435.000,-2314425.000,897435.000,-120.016008465526,28.2572524456077,-7,-14.47931801
00085,001_016,-2338425.000,921435.000,-2362425.000,897435.000,-2314425.000,945435.000,-120.138566686859,28.6775402707945,-7,-14.55320870
00086,001_017,-2338425.000,969435.000,-2362425.000,945435.000,-2314425.000,993435.000,-120.262354770837,29.0972391788884,-7,-14.62784088
00087,001_018,-2338425.000,1017435.000,-2362425.000,993435.000,-2314425.000,1041435.000,-120.387390896725,29.5163647450763,-7,-14.70322550
00088,001_019,-2338425.000,1065435.000,-2362425.000,1041435.000,-2314425.000,1089435.000,-120.513693594924,29.9349325438725,-7,-14.77937375
00089,001_020,-2338425.000,1113435.000,-2362425.000,1089435.000,-2314425.000,1137435.000,-120.641281755262,30.3529581571109,-7,-14.85629700
00090,001_021,-2338425.000,1161435.000,-2362425.000,1137435.000,-2314425.000,1185435.000,-120.770174635495,30.7704571820515,-7,-14.93400688
00091,001_022,-2338425.000,1209435.000,-2362425.000,1185435.000,-2314425.000,1233435.000,-120.900391870065,31.1874452396155,-7,-15.01251521
00092,001_023,-2338425.000,1257435.000,-2362425.000,1233435.000,-2314425.000,1281435.000,-121.031953479078,31.6039379827625,-7,-15.09183407
00093,001_024,-2338425.000,1305435.000,-2362425.000,1281435.000,-2314425.000,1329435.000,-121.164879877549,32.0199511050243,-7,-15.17197576
00094,001_025,-2338425.000,1353435.000,-2362425.000,1329435.000,-2314425.000,1377435.000,-121.299191884896,32.4355003492092,-7,-15.25295284
00095,001_026,-2338425.000,1401435.000,-2362425.000,1377435.000,-2314425.000,1425435.000,-121.434910734703,32.8506015162926,-7,-15.33477811
00096,001_027,-2338425.000,1449435.000,-2362425.000,1425435.000,-2314425.000,1473435.000,-121.572058084755,33.2652704745098,-7,-15.41746463
00097,001_028,-2338425.000,1497435.000,-2362425.000,1473435.000,-2314425.000,1521435.000,-121.710656027358,33.6795231686678,-7,-15.50102571
00098,001_029,-2338425.000,1545435.000,-2362425.000,1521435.000,-2314425.000,1569435.000,-121.85072709995,34.0933756296939,-7,-15.58547495
00099,001_030,-2338425.000,1593435.000,-2362425.000,1569435.000,-2314425.000,1617435.000,-121.992294296011,34.5068439844389,-7,-15.67082621
00100,001_031,-2338425.000,1641435.000,-2362425.000,1617435.000,-2314425.000,1665435.000,-122.135381076287,34.919944465756,-7,-15.75709362
00101,001_032,-2338425.000,1689435.000,-2362425.000,1665435.000,-2314425.000,1713435.000,-122.280011380332,35.3326934228731,-7,-15.84429163
00102,001_033,-2338425.000,1737435.000,-2362425.000,1713435.000,-2314425.000,1761435.000,-122.426209638381,35.7451073320832,-7,-15.93243497
00103,001_034,-2338425.000,1785435.000,-2362425.000,1761435.000,-2314425.000,1809435.000,-122.574000783563,36.1572028077738,-7,-16.02153866
00104,001_035,-2338425.000,1833435.000,-2362425.000,1809435.000,-2314425.000,1857435.000,-122.72341026447,36.5689966138203,-7,-16.11161805
00105,001_036,-2338425.000,1881435.000,-2362425.000,1857435.000,-2314425.000,1905435.000,-122.874464058084,36.9805056753682,-7,-16.20268880
00106,001_037,-2338425.000,1929435.000,-2362425.000,1905435.000,-2314425.000,1953435.000,-123.027188683083,37.3917470910326,-7,-16.29476690
